       1  0.2592000E+07  0.2592000E+07  0.1841414E-04  0.2386472E+02  0.1193236E+04  0.3975361E-01  0.3935581E-01
       2  0.5184000E+07  0.2592000E+07  0.1043618E-04  0.6125472E+02  0.3062736E+04  0.1020375E+00  0.1010164E+00
       3  0.7776000E+07  0.2592000E+07  0.7349974E-05  0.8430557E+02  0.4215279E+04  0.1404354E+00  0.1390301E+00
       4  0.1036800E+08  0.2592000E+07  0.5543687E-05  0.1010158E+03  0.5050788E+04  0.1682710E+00  0.1665872E+00
       5  0.1296000E+08  0.2592000E+07  0.4341744E-05  0.1138273E+03  0.5691364E+04  0.1896123E+00  0.1877150E+00
       6  0.1555200E+08  0.2592000E+07  0.3486517E-05  0.1239727E+03  0.6198635E+04  0.2065125E+00  0.2044460E+00
       7  0.1814400E+08  0.2592000E+07  0.2851800E-05  0.1321872E+03  0.6609358E+04  0.2201961E+00  0.2179926E+00
       8  0.2073600E+08  0.2592000E+07  0.2366760E-05  0.1389504E+03  0.6947521E+04  0.2314622E+00  0.2291460E+00
       9  0.2332800E+08  0.2592000E+07  0.1987959E-05  0.1445941E+03  0.7229707E+04  0.2408635E+00  0.2384532E+00
      10  0.2592000E+08  0.2592000E+07  0.1687048E-05  0.1493569E+03  0.7467847E+04  0.2487973E+00  0.2463077E+00
      11  0.2851200E+08  0.2592000E+07  0.1444662E-05  0.1534156E+03  0.7670782E+04  0.2555582E+00  0.2530010E+00
      12  0.3110400E+08  0.2592000E+07  0.1247104E-05  0.1569042E+03  0.7845208E+04  0.2613694E+00  0.2587540E+00
      13  0.3369600E+08  0.2592000E+07  0.1084427E-05  0.1599258E+03  0.7996292E+04  0.2664029E+00  0.2637371E+00
      14  0.3628800E+08  0.2592000E+07  0.9492491E-06  0.1625615E+03  0.8128074E+04  0.2707933E+00  0.2680835E+00
      15  0.3888000E+08  0.2592000E+07  0.8359960E-06  0.1648752E+03  0.8243758E+04  0.2746474E+00  0.2718991E+00
      16  0.4147200E+08  0.2592000E+07  0.7403987E-06  0.1669182E+03  0.8345908E+04  0.2780506E+00  0.2752682E+00
      17  0.4406400E+08  0.2592000E+07  0.6591458E-06  0.1687320E+03  0.8436599E+04  0.2810720E+00  0.2782594E+00
      18  0.4665600E+08  0.2592000E+07  0.5896418E-06  0.1703504E+03  0.8517520E+04  0.2837680E+00  0.2809284E+00
      19  0.4924800E+08  0.2592000E+07  0.5298324E-06  0.1718012E+03  0.8590062E+04  0.2861848E+00  0.2833210E+00
      20  0.5184000E+08  0.2592000E+07  0.4780775E-06  0.1731075E+03  0.8655375E+04  0.2883607E+00  0.2854752E+00
      21  0.5443200E+08  0.2592000E+07  0.4330580E-06  0.1742883E+03  0.8714416E+04  0.2903277E+00  0.2874225E+00
      22  0.5702400E+08  0.2592000E+07  0.3937043E-06  0.1753598E+03  0.8767990E+04  0.2921126E+00  0.2891895E+00
      23  0.5961600E+08  0.2592000E+07  0.3591442E-06  0.1763355E+03  0.8816775E+04  0.2937379E+00  0.2907986E+00
      24  0.6220800E+08  0.2592000E+07  0.3286611E-06  0.1772269E+03  0.8861345E+04  0.2952228E+00  0.2922686E+00
      25  0.6480000E+08  0.2592000E+07  0.3016634E-06  0.1780438E+03  0.8902190E+04  0.2965836E+00  0.2936158E+00
      26  0.6739200E+08  0.2592000E+07  0.2776595E-06  0.1787946E+03  0.8939730E+04  0.2978343E+00  0.2948539E+00
      27  0.6998400E+08  0.2592000E+07  0.2562389E-06  0.1794865E+03  0.8974327E+04  0.2989869E+00  0.2959950E+00
      28  0.7257600E+08  0.2592000E+07  0.2370570E-06  0.1801258E+03  0.9006292E+04  0.3000518E+00  0.2970493E+00
      29  0.7516800E+08  0.2592000E+07  0.2198232E-06  0.1807180E+03  0.9035898E+04  0.3010382E+00  0.2980258E+00
      30  0.7776000E+08  0.2592000E+07  0.2042912E-06  0.1812676E+03  0.9063381E+04  0.3019538E+00  0.2989322E+00
      31  0.8035200E+08  0.2592000E+07  0.1902514E-06  0.1817789E+03  0.9088947E+04  0.3028055E+00  0.2997755E+00
      32  0.8294400E+08  0.2592000E+07  0.1775246E-06  0.1822556E+03  0.9112779E+04  0.3035995E+00  0.3005615E+00
      33  0.8553600E+08  0.2592000E+07  0.1659572E-06  0.1827007E+03  0.9135036E+04  0.3043410E+00  0.3012956E+00
      34  0.8812800E+08  0.2592000E+07  0.1554167E-06  0.1831172E+03  0.9155861E+04  0.3050349E+00  0.3019825E+00
      35  0.9072000E+08  0.2592000E+07  0.1457886E-06  0.1835076E+03  0.9175380E+04  0.3056851E+00  0.3026262E+00
      36  0.9331200E+08  0.2592000E+07  0.1369737E-06  0.1838741E+03  0.9193703E+04  0.3062956E+00  0.3032306E+00
