       1  0.2628000E+07  0.2628000E+07  0.6442562E-05  0.8465526E+01  0.4232763E+03  0.5851855E-01  0.5787571E-01
       2  0.5256000E+07  0.2628000E+07  0.3575280E-05  0.2162897E+02  0.1081449E+04  0.1495118E+00  0.1478694E+00
       3  0.7884000E+07  0.2628000E+07  0.2427589E-05  0.2951674E+02  0.1475837E+04  0.2040365E+00  0.2017952E+00
       4  0.1051200E+08  0.2628000E+07  0.1768923E-05  0.3503096E+02  0.1751548E+04  0.2421540E+00  0.2394938E+00
       5  0.1314000E+08  0.2628000E+07  0.1342706E-05  0.3911964E+02  0.1955982E+04  0.2704173E+00  0.2674467E+00
       6  0.1576800E+08  0.2628000E+07  0.1048684E-05  0.4226192E+02  0.2113096E+04  0.2921385E+00  0.2889293E+00
       7  0.1839600E+08  0.2628000E+07  0.8372181E-06  0.4474000E+02  0.2237000E+04  0.3092684E+00  0.3058710E+00
       8  0.2102400E+08  0.2628000E+07  0.6804419E-06  0.4673420E+02  0.2336710E+04  0.3230535E+00  0.3195047E+00
       9  0.2365200E+08  0.2628000E+07  0.5614223E-06  0.4836601E+02  0.2418301E+04  0.3343335E+00  0.3306608E+00
      10  0.2628000E+08  0.2628000E+07  0.4692913E-06  0.4972037E+02  0.2486019E+04  0.3436956E+00  0.3399200E+00
      11  0.2890800E+08  0.2628000E+07  0.3967861E-06  0.5085840E+02  0.2542920E+04  0.3515623E+00  0.3477003E+00
      12  0.3153600E+08  0.2628000E+07  0.3388998E-06  0.5182509E+02  0.2591254E+04  0.3582446E+00  0.3543092E+00
      13  0.3416400E+08  0.2628000E+07  0.2920928E-06  0.5265421E+02  0.2632711E+04  0.3639760E+00  0.3599776E+00
      14  0.3679200E+08  0.2628000E+07  0.2538102E-06  0.5337153E+02  0.2668576E+04  0.3689345E+00  0.3648816E+00
      15  0.3942000E+08  0.2628000E+07  0.2221750E-06  0.5399697E+02  0.2699849E+04  0.3732579E+00  0.3691576E+00
      16  0.4204800E+08  0.2628000E+07  0.1957865E-06  0.5454618E+02  0.2727309E+04  0.3770543E+00  0.3729123E+00
      17  0.4467600E+08  0.2628000E+07  0.1735847E-06  0.5503153E+02  0.2751576E+04  0.3804093E+00  0.3762305E+00
      18  0.4730400E+08  0.2628000E+07  0.1547576E-06  0.5546297E+02  0.2773149E+04  0.3833917E+00  0.3791801E+00
      19  0.4993200E+08  0.2628000E+07  0.1386761E-06  0.5584854E+02  0.2792427E+04  0.3860570E+00  0.3818161E+00
      20  0.5256000E+08  0.2628000E+07  0.1248473E-06  0.5619481E+02  0.2809741E+04  0.3884506E+00  0.3841834E+00
      21  0.5518800E+08  0.2628000E+07  0.1128818E-06  0.5650719E+02  0.2825359E+04  0.3906099E+00  0.3863190E+00
      22  0.5781600E+08  0.2628000E+07  0.1024687E-06  0.5679016E+02  0.2839508E+04  0.3925660E+00  0.3882536E+00
      23  0.6044400E+08  0.2628000E+07  0.9335810E-07  0.5704748E+02  0.2852374E+04  0.3943447E+00  0.3900127E+00
      24  0.6307200E+08  0.2628000E+07  0.8534715E-07  0.5728229E+02  0.2864115E+04  0.3959679E+00  0.3916181E+00
      25  0.6570000E+08  0.2628000E+07  0.7827034E-07  0.5749729E+02  0.2874864E+04  0.3974541E+00  0.3930879E+00
      26  0.6832800E+08  0.2628000E+07  0.7199151E-07  0.5769473E+02  0.2884737E+04  0.3988189E+00  0.3944378E+00
      27  0.7095600E+08  0.2628000E+07  0.6639798E-07  0.5787658E+02  0.2893829E+04  0.4000759E+00  0.3956810E+00
      28  0.7358400E+08  0.2628000E+07  0.6139589E-07  0.5804450E+02  0.2902225E+04  0.4012367E+00  0.3968290E+00
      29  0.7621200E+08  0.2628000E+07  0.5690665E-07  0.5819995E+02  0.2909997E+04  0.4023112E+00  0.3978918E+00
      30  0.7884000E+08  0.2628000E+07  0.5286407E-07  0.5834419E+02  0.2917209E+04  0.4033083E+00  0.3988779E+00
      31  0.8146800E+08  0.2628000E+07  0.4921213E-07  0.5847831E+02  0.2923916E+04  0.4042355E+00  0.3997949E+00
      32  0.8409600E+08  0.2628000E+07  0.4590319E-07  0.5860330E+02  0.2930165E+04  0.4050994E+00  0.4006493E+00
      33  0.8672400E+08  0.2628000E+07  0.4289654E-07  0.5871998E+02  0.2935999E+04  0.4059060E+00  0.4014470E+00
      34  0.8935200E+08  0.2628000E+07  0.4015726E-07  0.5882911E+02  0.2941456E+04  0.4066604E+00  0.4021931E+00
      35  0.9198000E+08  0.2628000E+07  0.3765522E-07  0.5893136E+02  0.2946568E+04  0.4073671E+00  0.4028921E+00
      36  0.9460800E+08  0.2628000E+07  0.3536440E-07  0.5902730E+02  0.2951365E+04  0.4080304E+00  0.4035481E+00
      37  0.9723600E+08  0.2628000E+07  0.3326217E-07  0.5911748E+02  0.2955874E+04  0.4086537E+00  0.4041646E+00
      38  0.9986400E+08  0.2628000E+07  0.3132884E-07  0.5920235E+02  0.2960118E+04  0.4092404E+00  0.4047448E+00
      39  0.1024920E+09  0.2628000E+07  0.2954717E-07  0.5928234E+02  0.2964117E+04  0.4097934E+00  0.4052917E+00
      40  0.1051200E+09  0.2628000E+07  0.2790204E-07  0.5935783E+02  0.2967892E+04  0.4103152E+00  0.4058078E+00
      41  0.1077480E+09  0.2628000E+07  0.2638014E-07  0.5942916E+02  0.2971458E+04  0.4108082E+00  0.4062954E+00
      42  0.1103760E+09  0.2628000E+07  0.2496975E-07  0.5949663E+02  0.2974832E+04  0.4112747E+00  0.4067567E+00
      43  0.1130040E+09  0.2628000E+07  0.2366046E-07  0.5956053E+02  0.2978027E+04  0.4117164E+00  0.4071936E+00
      44  0.1156320E+09  0.2628000E+07  0.2244305E-07  0.5962111E+02  0.2981056E+04  0.4121351E+00  0.4076077E+00
      45  0.1182600E+09  0.2628000E+07  0.2130931E-07  0.5967860E+02  0.2983930E+04  0.4125325E+00  0.4080008E+00
      46  0.1208880E+09  0.2628000E+07  0.2025193E-07  0.5973321E+02  0.2986661E+04  0.4129100E+00  0.4083741E+00
      47  0.1235160E+09  0.2628000E+07  0.1926436E-07  0.5978514E+02  0.2989257E+04  0.4132690E+00  0.4087291E+00
      48  0.1261440E+09  0.2628000E+07  0.1834072E-07  0.5983455E+02  0.2991728E+04  0.4136105E+00  0.4090670E+00
      49  0.1287720E+09  0.2628000E+07  0.1747576E-07  0.5988161E+02  0.2994081E+04  0.4139359E+00  0.4093887E+00
      50  0.1314000E+09  0.2628000E+07  0.1666471E-07  0.5992647E+02  0.2996324E+04  0.4142460E+00  0.4096954E+00
      51  0.1340280E+09  0.2628000E+07  0.1590331E-07  0.5996927E+02  0.2998463E+04  0.4145418E+00  0.4099880E+00
      52  0.1366560E+09  0.2628000E+07  0.1518769E-07  0.6001012E+02  0.3000506E+04  0.4148242E+00  0.4102673E+00
      53  0.1392840E+09  0.2628000E+07  0.1451434E-07  0.6004915E+02  0.3002458E+04  0.4150940E+00  0.4105341E+00
      54  0.1419120E+09  0.2628000E+07  0.1388009E-07  0.6008646E+02  0.3004323E+04  0.4153519E+00  0.4107892E+00
      55  0.1445400E+09  0.2628000E+07  0.1328205E-07  0.6012215E+02  0.3006108E+04  0.4155986E+00  0.4110332E+00
      56  0.1471680E+09  0.2628000E+07  0.1271760E-07  0.6015632E+02  0.3007816E+04  0.4158348E+00  0.4112667E+00
      57  0.1497960E+09  0.2628000E+07  0.1218433E-07  0.6018904E+02  0.3009452E+04  0.4160610E+00  0.4114904E+00
      58  0.1524240E+09  0.2628000E+07  0.1168006E-07  0.6022040E+02  0.3011020E+04  0.4162777E+00  0.4117048E+00
      59  0.1550520E+09  0.2628000E+07  0.1120278E-07  0.6025046E+02  0.3012523E+04  0.4164856E+00  0.4119104E+00
      60  0.1576800E+09  0.2628000E+07  0.1075067E-07  0.6027931E+02  0.3013966E+04  0.4166850E+00  0.4121076E+00
      61  0.1603080E+09  0.2628000E+07  0.1032203E-07  0.6030700E+02  0.3015350E+04  0.4168764E+00  0.4122969E+00
      62  0.1629360E+09  0.2628000E+07  0.9915331E-08  0.6033359E+02  0.3016680E+04  0.4170602E+00  0.4124787E+00
      63  0.1655640E+09  0.2628000E+07  0.9529143E-08  0.6035914E+02  0.3017957E+04  0.4172368E+00  0.4126534E+00
      64  0.1681920E+09  0.2628000E+07  0.9162158E-08  0.6038370E+02  0.3019185E+04  0.4174066E+00  0.4128213E+00
      65  0.1708200E+09  0.2628000E+07  0.8813169E-08  0.6040732E+02  0.3020366E+04  0.4175699E+00  0.4129828E+00
      66  0.1734480E+09  0.2628000E+07  0.8481060E-08  0.6043005E+02  0.3021502E+04  0.4177269E+00  0.4131381E+00
      67  0.1760760E+09  0.2628000E+07  0.8164800E-08  0.6045192E+02  0.3022596E+04  0.4178781E+00  0.4132877E+00
      68  0.1787040E+09  0.2628000E+07  0.7863436E-08  0.6047298E+02  0.3023649E+04  0.4180237E+00  0.4134317E+00
      69  0.1813320E+09  0.2628000E+07  0.7576081E-08  0.6049327E+02  0.3024663E+04  0.4181640E+00  0.4135704E+00
      70  0.1839600E+09  0.2628000E+07  0.7301917E-08  0.6051282E+02  0.3025641E+04  0.4182991E+00  0.4137040E+00
      71  0.1865880E+09  0.2628000E+07  0.7040182E-08  0.6053166E+02  0.3026583E+04  0.4184294E+00  0.4138329E+00
      72  0.1892160E+09  0.2628000E+07  0.6790167E-08  0.6054984E+02  0.3027492E+04  0.4185550E+00  0.4139571E+00
      73  0.1918440E+09  0.2628000E+07  0.6551213E-08  0.6056737E+02  0.3028368E+04  0.4186762E+00  0.4140769E+00
      74  0.1944720E+09  0.2628000E+07  0.6322706E-08  0.6058428E+02  0.3029214E+04  0.4187931E+00  0.4141926E+00
      75  0.1971000E+09  0.2628000E+07  0.6104075E-08  0.6060061E+02  0.3030031E+04  0.4189060E+00  0.4143042E+00
      76  0.1997280E+09  0.2628000E+07  0.5894785E-08  0.6061638E+02  0.3030819E+04  0.4190150E+00  0.4144120E+00
      77  0.2023560E+09  0.2628000E+07  0.5694336E-08  0.6063161E+02  0.3031580E+04  0.4191202E+00  0.4145161E+00
      78  0.2049840E+09  0.2628000E+07  0.5502264E-08  0.6064632E+02  0.3032316E+04  0.4192219E+00  0.4146167E+00
      79  0.2076120E+09  0.2628000E+07  0.5318131E-08  0.6066054E+02  0.3033027E+04  0.4193202E+00  0.4147139E+00
      80  0.2102400E+09  0.2628000E+07  0.5141528E-08  0.6067428E+02  0.3033714E+04  0.4194152E+00  0.4148079E+00
      81  0.2128680E+09  0.2628000E+07  0.4972072E-08  0.6068757E+02  0.3034378E+04  0.4195071E+00  0.4148987E+00
      82  0.2154960E+09  0.2628000E+07  0.4809405E-08  0.6070042E+02  0.3035021E+04  0.4195959E+00  0.4149866E+00
      83  0.2181240E+09  0.2628000E+07  0.4653189E-08  0.6071286E+02  0.3035643E+04  0.4196819E+00  0.4150716E+00
      84  0.2207520E+09  0.2628000E+07  0.4503106E-08  0.6072489E+02  0.3036244E+04  0.4197651E+00  0.4151539E+00
      85  0.2233800E+09  0.2628000E+07  0.4358860E-08  0.6073653E+02  0.3036827E+04  0.4198456E+00  0.4152335E+00
      86  0.2260080E+09  0.2628000E+07  0.4220169E-08  0.6074781E+02  0.3037390E+04  0.4199235E+00  0.4153105E+00
      87  0.2286360E+09  0.2628000E+07  0.4086769E-08  0.6075872E+02  0.3037936E+04  0.4199989E+00  0.4153852E+00
      88  0.2312640E+09  0.2628000E+07  0.3958413E-08  0.6076929E+02  0.3038465E+04  0.4200720E+00  0.4154574E+00
      89  0.2338920E+09  0.2628000E+07  0.3834865E-08  0.6077953E+02  0.3038977E+04  0.4201428E+00  0.4155274E+00
      90  0.2365200E+09  0.2628000E+07  0.3715905E-08  0.6078945E+02  0.3039473E+04  0.4202114E+00  0.4155953E+00
      91  0.2391480E+09  0.2628000E+07  0.3601323E-08  0.6079907E+02  0.3039953E+04  0.4202778E+00  0.4156610E+00
      92  0.2417760E+09  0.2628000E+07  0.3490922E-08  0.6080839E+02  0.3040419E+04  0.4203423E+00  0.4157247E+00
      93  0.2444040E+09  0.2628000E+07  0.3384517E-08  0.6081742E+02  0.3040871E+04  0.4204047E+00  0.4157865E+00
      94  0.2470320E+09  0.2628000E+07  0.3281929E-08  0.6082618E+02  0.3041309E+04  0.4204653E+00  0.4158464E+00
      95  0.2496600E+09  0.2628000E+07  0.3182994E-08  0.6083468E+02  0.3041734E+04  0.4205240E+00  0.4159044E+00
      96  0.2522880E+09  0.2628000E+07  0.3087552E-08  0.6084292E+02  0.3042146E+04  0.4205809E+00  0.4159608E+00
      97  0.2549160E+09  0.2628000E+07  0.2995454E-08  0.6085091E+02  0.3042545E+04  0.4206362E+00  0.4160154E+00
      98  0.2575440E+09  0.2628000E+07  0.2906557E-08  0.6085866E+02  0.3042933E+04  0.4206898E+00  0.4160684E+00
      99  0.2601720E+09  0.2628000E+07  0.2820728E-08  0.6086619E+02  0.3043310E+04  0.4207418E+00  0.4161199E+00
     100  0.2628000E+09  0.2628000E+07  0.2737838E-08  0.6087349E+02  0.3043675E+04  0.4207923E+00  0.4161698E+00
     101  0.2654280E+09  0.2628000E+07  0.2657767E-08  0.6088058E+02  0.3044029E+04  0.4208413E+00  0.4162183E+00
     102  0.2680560E+09  0.2628000E+07  0.2580398E-08  0.6088747E+02  0.3044373E+04  0.4208889E+00  0.4162654E+00
     103  0.2706840E+09  0.2628000E+07  0.2505622E-08  0.6089415E+02  0.3044708E+04  0.4209351E+00  0.4163110E+00
     104  0.2733120E+09  0.2628000E+07  0.2433336E-08  0.6090064E+02  0.3045032E+04  0.4209800E+00  0.4163554E+00
     105  0.2759400E+09  0.2628000E+07  0.2363439E-08  0.6090694E+02  0.3045347E+04  0.4210235E+00  0.4163985E+00
     106  0.2785680E+09  0.2628000E+07  0.2295838E-08  0.6091307E+02  0.3045653E+04  0.4210659E+00  0.4164404E+00
     107  0.2811960E+09  0.2628000E+07  0.2230443E-08  0.6091901E+02  0.3045951E+04  0.4211070E+00  0.4164810E+00
     108  0.2838240E+09  0.2628000E+07  0.2167167E-08  0.6092479E+02  0.3046240E+04  0.4211469E+00  0.4165205E+00
     109  0.2864520E+09  0.2628000E+07  0.2105930E-08  0.6093041E+02  0.3046520E+04  0.4211857E+00  0.4165589E+00
     110  0.2890800E+09  0.2628000E+07  0.2046654E-08  0.6093586E+02  0.3046793E+04  0.4212234E+00  0.4165962E+00
     111  0.2917080E+09  0.2628000E+07  0.1989263E-08  0.6094117E+02  0.3047058E+04  0.4212601E+00  0.4166325E+00
     112  0.2943360E+09  0.2628000E+07  0.1933689E-08  0.6094632E+02  0.3047316E+04  0.4212957E+00  0.4166677E+00
     113  0.2969640E+09  0.2628000E+07  0.1879862E-08  0.6095133E+02  0.3047567E+04  0.4213304E+00  0.4167020E+00
     114  0.2995920E+09  0.2628000E+07  0.1827718E-08  0.6095620E+02  0.3047810E+04  0.4213640E+00  0.4167353E+00
     115  0.3022200E+09  0.2628000E+07  0.1777195E-08  0.6096094E+02  0.3048047E+04  0.4213968E+00  0.4167677E+00
     116  0.3048480E+09  0.2628000E+07  0.1728234E-08  0.6096555E+02  0.3048277E+04  0.4214286E+00  0.4167992E+00
     117  0.3074760E+09  0.2628000E+07  0.1680780E-08  0.6097003E+02  0.3048501E+04  0.4214596E+00  0.4168298E+00
     118  0.3101040E+09  0.2628000E+07  0.1634776E-08  0.6097438E+02  0.3048719E+04  0.4214897E+00  0.4168596E+00
     119  0.3127320E+09  0.2628000E+07  0.1590173E-08  0.6097862E+02  0.3048931E+04  0.4215190E+00  0.4168885E+00
     120  0.3153600E+09  0.2628000E+07  0.1546920E-08  0.6098274E+02  0.3049137E+04  0.4215475E+00  0.4169167E+00
