       1  0.2592000E+07  0.2592000E+07  0.1401687E-05  0.1816586E+01  0.9082931E+02  0.3026173E-02  0.2995887E-02
       2  0.5184000E+07  0.2592000E+07  0.1063092E-05  0.5010939E+01  0.2505470E+03  0.8347508E-02  0.8263966E-02
       3  0.7776000E+07  0.2592000E+07  0.9196165E-06  0.7580529E+01  0.3790264E+03  0.1262808E-01  0.1250169E-01
       4  0.1036800E+08  0.2592000E+07  0.8302519E-06  0.9848358E+01  0.4924179E+03  0.1640596E-01  0.1624177E-01
       5  0.1296000E+08  0.2592000E+07  0.7648521E-06  0.1191561E+02  0.5957807E+03  0.1984971E-01  0.1965105E-01
       6  0.1555200E+08  0.2592000E+07  0.7129458E-06  0.1383084E+02  0.6915420E+03  0.2304020E-01  0.2280961E-01
       7  0.1814400E+08  0.2592000E+07  0.6698104E-06  0.1562289E+02  0.7811446E+03  0.2602550E-01  0.2576504E-01
       8  0.2073600E+08  0.2592000E+07  0.6329207E-06  0.1731123E+02  0.8655615E+03  0.2883803E-01  0.2854942E-01
       9  0.2332800E+08  0.2592000E+07  0.6007532E-06  0.1891007E+02  0.9455036E+03  0.3150148E-01  0.3118621E-01
      10  0.2592000E+08  0.2592000E+07  0.5723047E-06  0.2043036E+02  0.1021518E+04  0.3403405E-01  0.3369344E-01
      11  0.2851200E+08  0.2592000E+07  0.5468709E-06  0.2188081E+02  0.1094040E+04  0.3645029E-01  0.3608550E-01
      12  0.3110400E+08  0.2592000E+07  0.5239339E-06  0.2326857E+02  0.1163428E+04  0.3876211E-01  0.3837418E-01
      13  0.3369600E+08  0.2592000E+07  0.5030991E-06  0.2459960E+02  0.1229980E+04  0.4097942E-01  0.4056930E-01
      14  0.3628800E+08  0.2592000E+07  0.4840578E-06  0.2587896E+02  0.1293948E+04  0.4311065E-01  0.4267919E-01
      15  0.3888000E+08  0.2592000E+07  0.4665631E-06  0.2711096E+02  0.1355548E+04  0.4516299E-01  0.4471100E-01
      16  0.4147200E+08  0.2592000E+07  0.4504146E-06  0.2829937E+02  0.1414968E+04  0.4714270E-01  0.4667089E-01
      17  0.4406400E+08  0.2592000E+07  0.4354469E-06  0.2944744E+02  0.1472372E+04  0.4905523E-01  0.4856428E-01
      18  0.4665600E+08  0.2592000E+07  0.4215223E-06  0.3055808E+02  0.1527904E+04  0.5090538E-01  0.5039592E-01
      19  0.4924800E+08  0.2592000E+07  0.4085246E-06  0.3163382E+02  0.1581691E+04  0.5269741E-01  0.5217002E-01
      20  0.5184000E+08  0.2592000E+07  0.3963552E-06  0.3267694E+02  0.1633847E+04  0.5443511E-01  0.5389032E-01
      21  0.5443200E+08  0.2592000E+07  0.3849297E-06  0.3368949E+02  0.1684474E+04  0.5612187E-01  0.5556020E-01
      22  0.5702400E+08  0.2592000E+07  0.3741753E-06  0.3467329E+02  0.1733664E+04  0.5776074E-01  0.5718266E-01
      23  0.5961600E+08  0.2592000E+07  0.3640289E-06  0.3563000E+02  0.1781500E+04  0.5935448E-01  0.5876046E-01
      24  0.6220800E+08  0.2592000E+07  0.3544354E-06  0.3656113E+02  0.1828056E+04  0.6090561E-01  0.6029607E-01
      25  0.6480000E+08  0.2592000E+07  0.3453464E-06  0.3746805E+02  0.1873402E+04  0.6241641E-01  0.6179174E-01
      26  0.6739200E+08  0.2592000E+07  0.3367195E-06  0.3835200E+02  0.1917600E+04  0.6388895E-01  0.6324955E-01
      27  0.6998400E+08  0.2592000E+07  0.3285170E-06  0.3921415E+02  0.1960707E+04  0.6532517E-01  0.6467139E-01
      28  0.7257600E+08  0.2592000E+07  0.3207053E-06  0.4005554E+02  0.2002777E+04  0.6672680E-01  0.6605900E-01
      29  0.7516800E+08  0.2592000E+07  0.3132547E-06  0.4087715E+02  0.2043858E+04  0.6809549E-01  0.6741399E-01
      30  0.7776000E+08  0.2592000E+07  0.3061385E-06  0.4167989E+02  0.2083994E+04  0.6943273E-01  0.6873785E-01
      31  0.8035200E+08  0.2592000E+07  0.2993325E-06  0.4246458E+02  0.2123229E+04  0.7073991E-01  0.7003195E-01
      32  0.8294400E+08  0.2592000E+07  0.2928152E-06  0.4323200E+02  0.2161600E+04  0.7201833E-01  0.7129757E-01
      33  0.8553600E+08  0.2592000E+07  0.2865670E-06  0.4398288E+02  0.2199144E+04  0.7326919E-01  0.7253591E-01
      34  0.8812800E+08  0.2592000E+07  0.2805702E-06  0.4471789E+02  0.2235895E+04  0.7449361E-01  0.7374808E-01
      35  0.9072000E+08  0.2592000E+07  0.2748086E-06  0.4543766E+02  0.2271883E+04  0.7569265E-01  0.7493511E-01
      36  0.9331200E+08  0.2592000E+07  0.2692676E-06  0.4614278E+02  0.2307139E+04  0.7686728E-01  0.7609799E-01
      37  0.9590400E+08  0.2592000E+07  0.2639338E-06  0.4683381E+02  0.2341691E+04  0.7801844E-01  0.7723762E-01
      38  0.9849600E+08  0.2592000E+07  0.2587948E-06  0.4751127E+02  0.2375563E+04  0.7914698E-01  0.7835488E-01
      39  0.1010880E+09  0.2592000E+07  0.2538394E-06  0.4817564E+02  0.2408782E+04  0.8025373E-01  0.7945055E-01
      40  0.1036800E+09  0.2592000E+07  0.2490572E-06  0.4882740E+02  0.2441370E+04  0.8133946E-01  0.8052541E-01
      41  0.1062720E+09  0.2592000E+07  0.2444386E-06  0.4946697E+02  0.2473348E+04  0.8240490E-01  0.8158018E-01
      42  0.1088640E+09  0.2592000E+07  0.2399749E-06  0.5009477E+02  0.2504738E+04  0.8345072E-01  0.8261554E-01
      43  0.1114560E+09  0.2592000E+07  0.2356578E-06  0.5071119E+02  0.2535559E+04  0.8447759E-01  0.8363213E-01
      44  0.1140480E+09  0.2592000E+07  0.2314798E-06  0.5131660E+02  0.2565830E+04  0.8548611E-01  0.8463057E-01
      45  0.1166400E+09  0.2592000E+07  0.2274338E-06  0.5191135E+02  0.2595568E+04  0.8647689E-01  0.8561142E-01
